start_date,end_date,friendly_date,duration,room_number
2024-04-30 14:15:00,2024-04-30 15:00:00,"Apr. 30, 2:15 - 3:00PM",45.0,103
2024-04-30 17:40:00,2024-04-30 19:10:00,"Apr. 30, 5:40 - 7:10PM",90.0,010
2024-04-30 13:30:00,2024-04-30 15:30:00,"Apr. 30, 1:30 - 3:30PM",120.0,102H
2024-04-30 10:45:00,2024-04-30 12:25:00,"Apr. 30, 10:45AM - 12:25PM",100.0,234
2024-04-30 10:00:00,2024-04-30 11:00:00,"Apr. 30, 10:00 - 11:00AM",60.0,035
2024-04-30 14:00:00,2024-04-30 15:00:00,"Apr. 30, 2:00 - 3:00PM",60.0,009
2024-04-30 15:00:00,2024-04-30 16:00:00,"Apr. 30, 3:00 - 4:00PM",60.0,035
2024-04-30 17:00:00,2024-04-30 17:10:00,"Apr. 30, 5:00 - 5:10PM",10.0,008
2024-04-30 10:00:00,2024-04-30 10:10:00,"Apr. 30, 10:00 - 10:10AM",10.0,104
2024-04-30 17:00:00,2024-04-30 19:00:00,"Apr. 30, 5:00 - 7:00PM",120.0,032
2024-04-30 18:00:00,2024-04-30 22:00:00,"Apr. 30, 6:00 - 10:00PM",240.0,107
2024-04-30 19:00:00,2024-04-30 23:00:00,"Apr. 30, 7:00 - 11:00PM",240.0,033
2024-04-30 10:00:00,2024-04-30 10:10:00,"Apr. 30, 10:00 - 10:10AM",10.0,330D
2024-04-30 19:00:00,2024-04-30 19:10:00,"Apr. 30, 7:00 - 7:10PM",10.0,105
2024-04-30 14:00:00,2024-04-30 15:00:00,"Apr. 30, 2:00 - 3:00PM",60.0,106
2024-04-30 22:30:00,2024-04-30 22:40:00,"Apr. 30, 10:30 - 10:40PM",10.0,324
2024-04-30 12:00:00,2024-04-30 12:10:00,"Apr. 30, 12:00 - 12:10PM",10.0,324
2024-04-30 20:00:00,2024-05-01 00:00:00,"Apr. 30, 8:00 - May. 01, 12:00AM",240.0,106
2024-04-30 10:00:00,2024-04-30 12:00:00,"Apr. 30, 10:00AM - 12:00PM",120.0,013
2024-04-30 10:30:00,2024-04-30 12:30:00,"Apr. 30, 10:30AM - 12:30PM",120.0,102H
2024-04-30 10:30:00,2024-04-30 10:40:00,"Apr. 30, 10:30 - 10:40AM",10.0,033
2024-04-30 20:06:00,2024-04-30 22:06:00,"Apr. 30, 8:06 - 10:06PM",120.0,006
2024-04-30 18:10:00,2024-04-30 20:44:00,"Apr. 30, 6:10 - 8:44PM",155.0,108
2024-04-30 21:00:00,2024-04-30 21:10:00,"Apr. 30, 9:00 - 9:10PM",10.0,210
2024-04-30 20:00:00,2024-04-30 20:10:00,"Apr. 30, 8:00 - 8:10PM",10.0,012
2024-04-30 21:00:00,2024-04-30 22:00:00,"Apr. 30, 9:00 - 10:00PM",60.0,012
2024-04-30 18:00:00,2024-04-30 18:10:00,"Apr. 30, 6:00 - 6:10PM",10.0,102H
2024-04-30 12:00:00,2024-04-30 13:00:00,"Apr. 30, 12:00 - 1:00PM",60.0,303
2024-04-30 09:00:00,2024-04-30 10:30:00,"Apr. 30, 9:00 - 10:30AM",90.0,011
2024-04-30 17:30:00,2024-04-30 18:30:00,"Apr. 30, 5:30 - 6:30PM",60.0,303
2024-04-30 23:00:00,2024-04-30 23:10:00,"Apr. 30, 11:00 - 11:10PM",10.0,007
2024-04-30 21:00:00,2024-05-01 01:00:00,"Apr. 30, 9:00 - May. 01, 1:00AM",240.0,004
2024-04-30 20:00:00,2024-04-30 20:59:00,"Apr. 30, 8:00 - 8:59PM",60.0,007
2024-04-30 12:00:00,2024-04-30 13:00:00,"Apr. 30, 12:00 - 1:00PM",60.0,032
2024-04-30 08:20:00,2024-04-30 08:30:00,"Apr. 30, 8:20 - 8:30AM",10.0,106
2024-04-30 12:00:00,2024-04-30 13:00:00,"Apr. 30, 12:00 - 1:00PM",60.0,109
2024-04-30 07:02:59,2024-04-30 07:59:59,"Apr. 30, 7:02 - 7:59AM",55.0,005
2024-04-30 07:08:23,2024-04-30 09:08:23,"Apr. 30, 7:08 - 9:08AM",120.0,033
2024-04-30 07:09:32,2024-04-30 09:09:32,"Apr. 30, 7:09 - 9:09AM",120.0,004
2024-04-30 07:10:57,2024-04-30 09:10:57,"Apr. 30, 7:10 - 9:10AM",120.0,009
2024-04-30 17:00:00,2024-04-30 17:10:00,"Apr. 30, 5:00 - 5:10PM",10.0,324
2024-04-30 10:10:00,2024-04-30 11:00:00,"Apr. 30, 10:10 - 11:00AM",50.0,008
2024-04-30 08:15:12,2024-04-30 09:29:00,"Apr. 30, 8:15 - 9:29AM",75.8,007
2024-04-30 10:00:00,2024-04-30 10:10:00,"Apr. 30, 10:00 - 10:10AM",10.0,010
2024-04-30 08:26:12,2024-04-30 08:59:00,"Apr. 30, 8:26 - 8:59AM",30.799999999999997,011
2024-04-30 08:33:24,2024-04-30 09:33:24,"Apr. 30, 8:33 - 9:33AM",60.0,106
2024-04-30 08:50:00,2024-04-30 09:00:00,"Apr. 30, 8:50 - 9:00AM",10.0,105
2024-04-30 08:49:44,2024-04-30 09:59:44,"Apr. 30, 8:49 - 9:59AM",70.0,108
2024-04-30 09:04:47,2024-04-30 11:04:47,"Apr. 30, 9:04 - 11:04AM",120.0,326
2024-04-30 09:08:42,2024-04-30 10:29:42,"Apr. 30, 9:08 - 10:29AM",80.0,033
2024-04-30 09:12:09,2024-04-30 09:42:09,"Apr. 30, 9:12 - 9:42AM",30.0,009
2024-04-30 09:29:09,2024-04-30 09:59:00,"Apr. 30, 9:29 - 9:59AM",30.85,104
2024-04-30 09:42:22,2024-04-30 09:59:00,"Apr. 30, 9:42 - 9:59AM",15.633333333333333,009
2024-04-30 15:00:00,2024-04-30 16:30:00,"Apr. 30, 3:00 - 4:30PM",90.0,330C
2024-04-30 22:00:00,2024-05-01 00:30:00,"Apr. 30, 10:00 - May. 01, 12:30AM",150.0,109
2024-04-30 10:11:27,2024-04-30 12:11:27,"Apr. 30, 10:11AM - 12:11PM",120.0,009
2024-04-30 10:18:48,2024-04-30 11:18:48,"Apr. 30, 10:18 - 11:18AM",60.0,004
2024-04-30 18:00:00,2024-04-30 19:00:00,"Apr. 30, 6:00 - 7:00PM",60.0,105
2024-04-30 11:00:00,2024-04-30 13:00:00,"Apr. 30, 11:00AM - 1:00PM",120.0,325
2024-04-30 10:27:13,2024-04-30 10:57:13,"Apr. 30, 10:27 - 10:57AM",30.0,104
2024-04-30 11:00:00,2024-04-30 12:00:00,"Apr. 30, 11:00AM - 12:00PM",60.0,104
2024-04-30 12:45:00,2024-04-30 13:45:00,"Apr. 30, 12:45 - 1:45PM",60.0,009
2024-04-30 10:31:18,2024-04-30 10:59:00,"Apr. 30, 10:31 - 10:59AM",25.7,011
2024-04-30 12:00:00,2024-04-30 13:00:00,"Apr. 30, 12:00 - 1:00PM",60.0,004
2024-04-30 10:36:10,2024-04-30 12:36:10,"Apr. 30, 10:36AM - 12:36PM",120.0,012
2024-04-30 10:44:29,2024-04-30 10:59:00,"Apr. 30, 10:44 - 10:59AM",15.516666666666666,209
2024-04-30 20:59:00,2024-04-30 22:59:00,"Apr. 30, 8:59 - 10:59PM",120.0,007
2024-04-30 18:00:00,2024-04-30 18:10:00,"Apr. 30, 6:00 - 6:10PM",10.0,104
2024-04-30 19:10:00,2024-04-30 19:20:00,"Apr. 30, 7:10 - 7:20PM",10.0,010
2024-04-30 23:00:00,2024-04-30 23:10:00,"Apr. 30, 11:00 - 11:10PM",10.0,304
2024-04-30 11:00:00,2024-04-30 12:00:00,"Apr. 30, 11:00AM - 12:00PM",60.0,324
2024-04-30 15:00:00,2024-04-30 16:00:00,"Apr. 30, 3:00 - 4:00PM",60.0,109
2024-04-30 11:48:42,2024-04-30 12:48:42,"Apr. 30, 11:48AM - 12:48PM",60.0,304
2024-04-30 11:30:00,2024-04-30 12:00:00,"Apr. 30, 11:30AM - 12:00PM",30.0,129
2024-04-30 12:00:00,2024-04-30 14:00:00,"Apr. 30, 12:00 - 2:00PM",120.0,131
2024-04-30 12:11:34,2024-04-30 12:44:00,"Apr. 30, 12:11 - 12:44PM",30.43333333333333,009
2024-04-30 12:20:00,2024-04-30 14:20:00,"Apr. 30, 12:20 - 2:20PM",120.0,006
2024-04-30 12:13:15,2024-04-30 13:13:15,"Apr. 30, 12:13 - 1:13PM",60.0,011
2024-04-30 19:54:30,2024-05-01 00:00:00,"Apr. 30, 7:54 - May. 01, 12:00AM",245.5,326
2024-04-30 15:00:00,2024-04-30 15:10:00,"Apr. 30, 3:00 - 3:10PM",10.0,006
2024-04-30 14:30:00,2024-04-30 15:00:00,"Apr. 30, 2:30 - 3:00PM",30.0,006
2024-04-30 12:18:00,2024-04-30 14:00:00,"Apr. 30, 12:18 - 2:00PM",100.0,010
2024-04-30 12:36:14,2024-04-30 12:59:00,"Apr. 30, 12:36 - 12:59PM",20.766666666666666,012
2024-04-30 12:36:40,2024-04-30 13:29:40,"Apr. 30, 12:36 - 1:29PM",55.0,102H
2024-04-30 12:37:17,2024-04-30 14:29:00,"Apr. 30, 12:37 - 2:29PM",110.71666666666667,324
2024-04-30 13:00:00,2024-04-30 14:00:00,"Apr. 30, 1:00 - 2:00PM",60.0,107
2024-04-30 15:00:00,2024-04-30 15:50:00,"Apr. 30, 3:00 - 3:50PM",50.0,326
2024-04-30 14:00:00,2024-04-30 15:00:00,"Apr. 30, 2:00 - 3:00PM",60.0,203
2024-04-30 19:00:00,2024-04-30 19:10:00,"Apr. 30, 7:00 - 7:10PM",10.0,004
2024-04-30 15:00:00,2024-04-30 15:10:00,"Apr. 30, 3:00 - 3:10PM",10.0,106
2024-04-30 12:51:53,2024-04-30 14:51:53,"Apr. 30, 12:51 - 2:51PM",120.0,227F
2024-04-30 18:00:00,2024-04-30 22:00:00,"Apr. 30, 6:00 - 10:00PM",240.0,304
2024-04-30 13:14:00,2024-04-30 16:50:00,"Apr. 30, 1:14 - 4:50PM",215.0,012
2024-04-30 13:14:05,2024-04-30 13:59:00,"Apr. 30, 1:14 - 1:59PM",45.916666666666664,011
2024-04-30 17:00:00,2024-04-30 17:40:00,"Apr. 30, 5:00 - 5:40PM",40.0,010
2024-04-30 18:09:00,2024-04-30 19:09:00,"Apr. 30, 6:09 - 7:09PM",60.0,106
2024-04-30 13:30:00,2024-04-30 13:40:00,"Apr. 30, 1:30 - 1:40PM",10.0,304
2024-04-30 13:33:44,2024-04-30 14:59:44,"Apr. 30, 1:33 - 2:59PM",85.0,326
2024-04-30 13:35:01,2024-04-30 13:59:00,"Apr. 30, 1:35 - 1:59PM",25.983333333333334,007
2024-04-30 15:30:00,2024-04-30 18:00:00,"Apr. 30, 3:30 - 6:00PM",150.0,304
2024-04-30 13:49:00,2024-04-30 15:29:00,"Apr. 30, 1:49 - 3:29PM",100.0,304
2024-04-30 19:00:00,2024-04-30 19:10:00,"Apr. 30, 7:00 - 7:10PM",10.0,032
2024-04-30 18:15:00,2024-04-30 18:45:00,"Apr. 30, 6:15 - 6:45PM",30.0,013
2024-04-30 14:11:11,2024-04-30 14:59:00,"Apr. 30, 2:11 - 2:59PM",45.81666666666667,109
2024-04-30 17:00:00,2024-04-30 19:00:00,"Apr. 30, 5:00 - 7:00PM",120.0,033
2024-04-30 14:17:02,2024-04-30 14:29:00,"Apr. 30, 2:17 - 2:29PM",10.966666666666667,303
2024-04-30 23:30:00,2024-05-01 01:30:00,"Apr. 30, 11:30 - May. 01, 1:30AM",120.0,132
2024-04-30 21:00:00,2024-05-01 00:00:00,"Apr. 30, 9:00 - May. 01, 12:00AM",180.0,034
2024-04-30 14:55:00,2024-04-30 15:55:00,"Apr. 30, 2:55 - 3:55PM",60.0,330D
2024-04-30 15:04:00,2024-04-30 15:44:00,"Apr. 30, 3:04 - 3:44PM",40.0,203
2024-04-30 15:13:30,2024-04-30 15:43:30,"Apr. 30, 3:13 - 3:43PM",30.0,209
2024-04-30 15:15:42,2024-04-30 15:59:42,"Apr. 30, 3:15 - 3:59PM",45.0,009
2024-04-30 22:00:00,2024-04-30 22:10:00,"Apr. 30, 10:00 - 10:10PM",10.0,008
2024-04-30 15:33:30,2024-04-30 15:49:00,"Apr. 30, 3:33 - 3:49PM",15.5,106
2024-04-30 16:30:00,2024-04-30 16:40:00,"Apr. 30, 4:30 - 4:40PM",10.0,303
2024-04-30 22:00:00,2024-04-30 22:10:00,"Apr. 30, 10:00 - 10:10PM",10.0,107
2024-04-30 16:00:09,2024-04-30 16:59:00,"Apr. 30, 4:00 - 4:59PM",60.85,006
2024-04-30 16:13:00,2024-04-30 18:13:00,"Apr. 30, 4:13 - 6:13PM",120.0,009
2024-04-30 19:12:00,2024-04-30 19:42:00,"Apr. 30, 7:12 - 7:42PM",30.0,007
2024-04-30 21:00:00,2024-04-30 23:00:00,"Apr. 30, 9:00 - 11:00PM",120.0,105
2024-04-30 17:12:00,2024-04-30 20:12:00,"Apr. 30, 5:12 - 8:12PM",180.0,034
2024-04-30 20:13:00,2024-04-30 20:23:00,"Apr. 30, 8:13 - 8:23PM",10.0,034
2024-04-30 18:00:00,2024-04-30 20:00:00,"Apr. 30, 6:00 - 8:00PM",120.0,324
2024-04-30 17:12:00,2024-04-30 18:59:00,"Apr. 30, 5:12 - 6:59PM",105.0,004
2024-04-30 17:30:00,2024-04-30 18:00:00,"Apr. 30, 5:30 - 6:00PM",30.0,324
2024-04-30 20:00:00,2024-04-30 21:00:00,"Apr. 30, 8:00 - 9:00PM",60.0,324
2024-04-30 17:13:00,2024-04-30 18:43:00,"Apr. 30, 5:13 - 6:43PM",90.0,007
2024-04-30 21:00:00,2024-04-30 21:10:00,"Apr. 30, 9:00 - 9:10PM",10.0,324
2024-04-30 17:16:51,2024-04-30 17:59:51,"Apr. 30, 5:16 - 5:59PM",45.0,008
2024-04-30 23:00:00,2024-05-01 01:00:00,"Apr. 30, 11:00 - May. 01, 1:00AM",120.0,209
2024-04-30 17:25:00,2024-04-30 18:29:00,"Apr. 30, 5:25 - 6:29PM",65.0,011
2024-04-30 18:43:00,2024-04-30 19:03:00,"Apr. 30, 6:43 - 7:03PM",20.0,007
2024-04-30 18:13:00,2024-04-30 19:13:00,"Apr. 30, 6:13 - 7:13PM",60.0,104
2024-04-30 18:25:00,2024-04-30 21:25:00,"Apr. 30, 6:25 - 9:25PM",180.0,008
2024-04-30 18:24:00,2024-04-30 18:34:00,"Apr. 30, 6:24 - 6:34PM",10.0,102H
2024-04-30 18:42:53,2024-04-30 20:42:53,"Apr. 30, 6:42 - 8:42PM",120.0,102H
2024-04-30 21:25:00,2024-04-30 22:00:00,"Apr. 30, 9:25 - 10:00PM",35.0,008
2024-04-30 23:00:00,2024-04-30 23:10:00,"Apr. 30, 11:00 - 11:10PM",10.0,105
2024-04-30 19:24:17,2024-04-30 20:59:00,"Apr. 30, 7:24 - 8:59PM",95.71666666666667,105
2024-04-30 19:36:00,2024-04-30 20:29:00,"Apr. 30, 7:36 - 8:29PM",55.0,010
2024-04-30 19:49:00,2024-04-30 19:59:00,"Apr. 30, 7:49 - 7:59PM",10.0,303
2024-04-30 20:05:45,2024-04-30 22:05:45,"Apr. 30, 8:05 - 10:05PM",120.0,303
2024-04-30 20:11:03,2024-04-30 20:59:00,"Apr. 30, 8:11 - 8:59PM",45.95,004
2024-04-30 22:00:00,2024-04-30 22:10:00,"Apr. 30, 10:00 - 10:10PM",10.0,012
2024-04-30 21:10:00,2024-04-30 21:20:00,"Apr. 30, 9:10 - 9:20PM",10.0,102H
2024-04-30 22:00:00,2024-05-01 02:00:00,"Apr. 30, 10:00 - May. 01, 2:00AM",240.0,325
2024-04-30 22:07:00,2024-05-01 00:07:00,"Apr. 30, 10:07 - May. 01, 12:07AM",120.0,006
2024-04-30 21:16:00,2024-04-30 21:26:00,"Apr. 30, 9:16 - 9:26PM",10.0,324
2024-04-30 21:24:46,2024-04-30 23:24:46,"Apr. 30, 9:24 - 11:24PM",120.0,102H
2024-04-30 21:28:35,2024-04-30 22:29:00,"Apr. 30, 9:28 - 10:29PM",60.416666666666664,324
2024-04-30 22:16:31,2024-05-01 00:16:31,"Apr. 30, 10:16 - May. 01, 12:16AM",121.0,107
2024-04-30 22:20:19,2024-05-01 00:20:19,"Apr. 30, 10:20 - May. 01, 12:20AM",121.0,008
2024-04-30 22:23:23,2024-05-01 00:23:23,"Apr. 30, 10:23 - May. 01, 12:23AM",121.0,303
2024-04-30 22:30:00,2024-04-30 22:40:00,"Apr. 30, 10:30 - 10:40PM",10.0,005
2024-04-30 22:41:07,2024-05-01 00:41:07,"Apr. 30, 10:41 - May. 01, 12:41AM",121.0,324
2024-05-01 10:00:00,2024-05-01 11:30:00,"May. 01, 10:00 - 11:30AM",90.0,205
2024-05-01 14:00:00,2024-05-01 15:00:00,"May. 01, 2:00 - 3:00PM",60.0,035
2024-05-01 10:15:00,2024-05-01 11:45:00,"May. 01, 10:15 - 11:45AM",90.0,203
2024-05-01 12:10:00,2024-05-01 14:10:00,"May. 01, 12:10 - 2:10PM",120.0,327
2024-05-01 15:50:00,2024-05-01 17:50:00,"May. 01, 3:50 - 5:50PM",120.0,327
2024-05-01 12:00:00,2024-05-01 15:30:00,"May. 01, 12:00 - 3:30PM",210.0,106
2024-05-01 19:00:00,2024-05-01 20:00:00,"May. 01, 7:00 - 8:00PM",60.0,234
2024-05-01 13:00:00,2024-05-01 14:00:00,"May. 01, 1:00 - 2:00PM",60.0,103
2024-05-01 15:00:00,2024-05-01 15:10:00,"May. 01, 3:00 - 3:10PM",10.0,330C
2024-05-01 11:00:00,2024-05-01 13:00:00,"May. 01, 11:00AM - 1:00PM",120.0,206
2024-05-01 10:15:00,2024-05-01 10:45:00,"May. 01, 10:15 - 10:45AM",30.0,216
2024-05-01 10:00:00,2024-05-01 10:10:00,"May. 01, 10:00 - 10:10AM",10.0,004
2024-05-01 11:00:00,2024-05-01 15:00:00,"May. 01, 11:00AM - 3:00PM",240.0,209
2024-05-01 10:30:00,2024-05-01 12:50:00,"May. 01, 10:30AM - 12:50PM",140.0,008
2024-05-01 14:00:00,2024-05-01 14:10:00,"May. 01, 2:00 - 2:10PM",10.0,108
2024-05-01 10:00:00,2024-05-01 10:10:00,"May. 01, 10:00 - 10:10AM",10.0,013
2024-05-01 16:30:00,2024-05-01 17:30:00,"May. 01, 4:30 - 5:30PM",60.0,133
2024-05-01 16:00:00,2024-05-01 19:00:00,"May. 01, 4:00 - 7:00PM",180.0,210
2024-05-01 17:00:00,2024-05-01 19:00:00,"May. 01, 5:00 - 7:00PM",120.0,008
2024-05-01 15:50:00,2024-05-01 17:05:00,"May. 01, 3:50 - 5:05PM",75.0,106
2024-05-01 18:00:00,2024-05-01 19:00:00,"May. 01, 6:00 - 7:00PM",60.0,324
2024-05-01 14:00:00,2024-05-01 18:00:00,"May. 01, 2:00 - 6:00PM",240.0,009
2024-05-01 17:45:00,2024-05-01 21:45:00,"May. 01, 5:45 - 9:45PM",240.0,104
2024-05-01 12:00:00,2024-05-01 12:10:00,"May. 01, 12:00 - 12:10PM",10.0,033
2024-05-01 16:00:00,2024-05-01 16:10:00,"May. 01, 4:00 - 4:10PM",10.0,033
2024-05-01 14:15:00,2024-05-01 15:45:00,"May. 01, 2:15 - 3:45PM",90.0,109
2024-05-01 14:15:00,2024-05-01 14:25:00,"May. 01, 2:15 - 2:25PM",10.0,104
2024-05-01 13:00:00,2024-05-01 13:10:00,"May. 01, 1:00 - 1:10PM",10.0,010
2024-05-01 10:30:00,2024-05-01 12:30:00,"May. 01, 10:30AM - 12:30PM",120.0,005
2024-05-01 12:00:00,2024-05-01 12:10:00,"May. 01, 12:00 - 12:10PM",10.0,006
2024-05-01 12:30:00,2024-05-01 14:30:00,"May. 01, 12:30 - 2:30PM",120.0,034
2024-05-01 13:00:00,2024-05-01 13:10:00,"May. 01, 1:00 - 1:10PM",10.0,004
2024-05-01 15:00:00,2024-05-01 16:00:00,"May. 01, 3:00 - 4:00PM",60.0,216
2024-05-01 12:00:00,2024-05-01 16:00:00,"May. 01, 12:00 - 4:00PM",240.0,032
2024-05-01 20:00:00,2024-05-01 21:00:00,"May. 01, 8:00 - 9:00PM",60.0,004
2024-05-01 10:00:00,2024-05-01 12:00:00,"May. 01, 10:00AM - 12:00PM",120.0,325
2024-05-01 11:45:00,2024-05-01 15:45:00,"May. 01, 11:45AM - 3:45PM",240.0,324
2024-05-01 14:30:00,2024-05-01 18:30:00,"May. 01, 2:30 - 6:30PM",240.0,326
2024-05-01 17:00:00,2024-05-01 19:00:00,"May. 01, 5:00 - 7:00PM",120.0,102H
2024-05-01 18:30:00,2024-05-01 22:30:00,"May. 01, 6:30 - 10:30PM",240.0,011
2024-05-01 10:00:00,2024-05-01 11:00:00,"May. 01, 10:00 - 11:00AM",60.0,106
2024-05-01 12:30:00,2024-05-01 16:30:00,"May. 01, 12:30 - 4:30PM",240.0,107
2024-05-01 18:00:00,2024-05-01 22:00:00,"May. 01, 6:00 - 10:00PM",240.0,107
2024-05-01 09:00:00,2024-05-01 13:00:00,"May. 01, 9:00AM - 1:00PM",240.0,108
2024-05-01 07:00:00,2024-05-01 07:10:00,"May. 01, 7:00 - 7:10AM",10.0,109
2024-05-01 14:00:00,2024-05-01 14:10:00,"May. 01, 2:00 - 2:10PM",10.0,105
2024-05-01 14:00:00,2024-05-01 18:00:00,"May. 01, 2:00 - 6:00PM",240.0,007
2024-05-01 13:00:00,2024-05-01 13:10:00,"May. 01, 1:00 - 1:10PM",10.0,210
2024-05-01 15:00:00,2024-05-01 17:00:00,"May. 01, 3:00 - 5:00PM",120.0,209
2024-05-01 13:10:00,2024-05-01 17:10:00,"May. 01, 1:10 - 5:10PM",240.0,011
2024-05-01 16:00:00,2024-05-01 20:00:00,"May. 01, 4:00 - 8:00PM",240.0,032
2024-05-01 10:00:00,2024-05-01 10:10:00,"May. 01, 10:00 - 10:10AM",10.0,326
2024-05-01 13:00:00,2024-05-01 13:10:00,"May. 01, 1:00 - 1:10PM",10.0,005
2024-05-01 12:00:00,2024-05-01 16:00:00,"May. 01, 12:00 - 4:00PM",240.0,325
2024-05-01 15:00:00,2024-05-01 15:10:00,"May. 01, 3:00 - 3:10PM",10.0,005
2024-05-01 11:00:00,2024-05-01 11:10:00,"May. 01, 11:00 - 11:10AM",10.0,210
2024-05-01 15:00:00,2024-05-01 15:10:00,"May. 01, 3:00 - 3:10PM",10.0,012
2024-05-01 15:30:00,2024-05-01 19:30:00,"May. 01, 3:30 - 7:30PM",240.0,006
2024-05-01 14:31:00,2024-05-01 14:41:00,"May. 01, 2:31 - 2:41PM",10.0,034
2024-05-01 12:00:00,2024-05-01 12:10:00,"May. 01, 12:00 - 12:10PM",10.0,104
2024-05-01 17:00:00,2024-05-01 18:00:00,"May. 01, 5:00 - 6:00PM",60.0,004
2024-05-01 11:30:00,2024-05-01 14:15:00,"May. 01, 11:30AM - 2:15PM",165.0,109
2024-05-01 17:00:00,2024-05-01 21:00:00,"May. 01, 5:00 - 9:00PM",240.0,012
2024-05-01 19:00:00,2024-05-01 23:00:00,"May. 01, 7:00 - 11:00PM",240.0,005
2024-05-01 19:15:00,2024-05-01 23:15:00,"May. 01, 7:15 - 11:15PM",240.0,109
2024-05-01 08:30:00,2024-05-01 10:30:00,"May. 01, 8:30 - 10:30AM",120.0,007
2024-05-01 16:31:00,2024-05-01 20:31:00,"May. 01, 4:31 - 8:31PM",240.0,034
2024-05-01 09:00:00,2024-05-01 09:10:00,"May. 01, 9:00 - 9:10AM",10.0,105
2024-05-01 11:00:00,2024-05-01 13:00:00,"May. 01, 11:00AM - 1:00PM",120.0,010
2024-05-01 14:30:00,2024-05-01 15:30:00,"May. 01, 2:30 - 3:30PM",60.0,006
2024-05-01 19:00:00,2024-05-01 23:00:00,"May. 01, 7:00 - 11:00PM",240.0,008
2024-05-01 12:50:00,2024-05-01 13:35:00,"May. 01, 12:50 - 1:35PM",45.0,009
2024-05-01 17:20:00,2024-05-01 18:20:00,"May. 01, 5:20 - 6:20PM",60.0,209
2024-05-01 18:00:00,2024-05-01 21:00:00,"May. 01, 6:00 - 9:00PM",180.0,325
2024-05-01 18:00:00,2024-05-01 22:00:00,"May. 01, 6:00 - 10:00PM",240.0,013
2024-05-01 12:10:00,2024-05-01 13:10:00,"May. 01, 12:10 - 1:10PM",60.0,011
2024-05-01 13:15:00,2024-05-01 14:15:00,"May. 01, 1:15 - 2:15PM",60.0,008
2024-05-01 10:30:00,2024-05-01 10:40:00,"May. 01, 10:30 - 10:40AM",10.0,009
2024-05-01 16:00:00,2024-05-01 18:00:00,"May. 01, 4:00 - 6:00PM",120.0,324
2024-05-01 12:00:00,2024-05-01 13:15:00,"May. 01, 12:00 - 1:15PM",75.0,013
2024-05-01 13:00:00,2024-05-01 14:00:00,"May. 01, 1:00 - 2:00PM",60.0,105
2024-05-01 09:30:00,2024-05-01 10:30:00,"May. 01, 9:30 - 10:30AM",60.0,103
2024-05-01 09:00:00,2024-05-01 11:00:00,"May. 01, 9:00 - 11:00AM",120.0,006
2024-05-01 20:00:00,2024-05-02 00:00:00,"May. 01, 8:00 - May. 02, 12:00AM",240.0,324
2024-05-01 09:00:00,2024-05-01 09:10:00,"May. 01, 9:00 - 9:10AM",10.0,107
2024-05-01 10:00:00,2024-05-01 12:15:00,"May. 01, 10:00AM - 12:15PM",135.0,132
2024-05-01 09:00:00,2024-05-01 11:00:00,"May. 01, 9:00 - 11:00AM",120.0,011
2024-05-01 17:00:00,2024-05-01 19:00:00,"May. 01, 5:00 - 7:00PM",120.0,010
2024-05-01 12:45:00,2024-05-01 14:45:00,"May. 01, 12:45 - 2:45PM",120.0,303
2024-05-01 17:00:00,2024-05-01 18:00:00,"May. 01, 5:00 - 6:00PM",60.0,103
2024-05-01 14:30:00,2024-05-01 15:00:00,"May. 01, 2:30 - 3:00PM",30.0,102H
2024-05-01 20:00:00,2024-05-02 00:00:00,"May. 01, 8:00 - May. 02, 12:00AM",240.0,032
2024-05-01 10:00:00,2024-05-01 12:00:00,"May. 01, 10:00AM - 12:00PM",120.0,034
2024-05-01 09:00:00,2024-05-01 12:00:00,"May. 01, 9:00AM - 12:00PM",180.0,012
2024-05-01 13:00:00,2024-05-01 14:00:00,"May. 01, 1:00 - 2:00PM",60.0,108
2024-05-01 08:30:00,2024-05-01 10:48:00,"May. 01, 8:30 - 10:48AM",140.0,032
2024-05-01 09:00:00,2024-05-01 09:10:00,"May. 01, 9:00 - 9:10AM",10.0,104
2024-05-01 19:30:00,2024-05-01 23:30:00,"May. 01, 7:30 - 11:30PM",240.0,209
2024-05-01 17:05:00,2024-05-01 19:05:00,"May. 01, 5:05 - 7:05PM",120.0,106
2024-05-01 10:30:00,2024-05-01 11:30:00,"May. 01, 10:30 - 11:30AM",60.0,033
2024-05-01 12:00:00,2024-05-01 12:10:00,"May. 01, 12:00 - 12:10PM",10.0,102H
2024-05-01 19:00:00,2024-05-01 22:00:00,"May. 01, 7:00 - 10:00PM",180.0,010
2024-05-01 19:00:00,2024-05-01 23:00:00,"May. 01, 7:00 - 11:00PM",240.0,326
2024-05-01 14:00:00,2024-05-01 14:30:00,"May. 01, 2:00 - 2:30PM",30.0,103
2024-05-01 18:00:00,2024-05-01 22:00:00,"May. 01, 6:00 - 10:00PM",240.0,007
2024-05-01 09:00:00,2024-05-01 11:00:00,"May. 01, 9:00 - 11:00AM",120.0,010
2024-05-01 07:00:00,2024-05-01 08:00:00,"May. 01, 7:00 - 8:00AM",60.0,324
2024-05-01 21:00:00,2024-05-02 01:00:00,"May. 01, 9:00 - May. 02, 1:00AM",240.0,012
2024-05-01 16:30:00,2024-05-01 16:40:00,"May. 01, 4:30 - 4:40PM",10.0,107
