room_id,start_time,end_time,duration_minutes,status
108,2024-07-25T10:09:15,2024-07-25T10:59:00,50,completed
109,2024-07-25T10:20:26,2024-07-25T12:20:26,120,completed
010,2024-07-25T10:30:28,2024-07-25T12:30:28,120,completed
105,2024-07-25T10:40:18,2024-07-25T11:10:18,30,completed
004,2024-07-25T10:42:00,2024-07-25T14:42:00,240,completed
006,2024-07-25T10:42:57,2024-07-25T12:42:57,120,completed
210,2024-07-25T11:15:37,2024-07-25T11:45:37,30,completed
325,2024-07-25T11:24:51,2024-07-25T13:24:51,120,completed
106,2024-07-25T11:29:06,2024-07-25T13:29:06,120,completed
129,2024-07-25T12:00:00,2024-07-29T06:00:00,5400,completed
104,2024-07-25T11:36:25,2024-07-25T13:36:25,120,completed
107,2024-07-25T11:40:25,2024-07-25T12:40:25,60,completed
324,2024-07-25T11:44:01,2024-07-25T13:44:01,120,completed
326,2024-07-25T11:47:16,2024-07-25T13:47:16,120,completed
033,2024-07-25T11:56:46,2024-07-25T13:56:46,120,completed
105,2024-07-25T11:59:36,2024-07-25T12:59:36,60,completed
011,2024-07-25T12:15:07,2024-07-25T14:15:07,120,completed
012,2024-07-25T12:16:44,2024-07-25T13:16:44,60,completed
013,2024-07-25T12:17:17,2024-07-25T14:17:17,120,completed
008,2024-07-25T12:45:00,2024-07-25T16:45:00,240,completed
034,2024-07-25T12:31:39,2024-07-25T14:31:39,120,completed
107,2024-07-25T12:45:04,2024-07-25T14:45:04,120,completed
209,2024-07-25T15:00:00,2024-07-25T17:30:00,150,completed
010,2024-07-25T12:54:34,2024-07-25T14:54:34,120,completed
209,2024-07-25T12:55:18,2024-07-25T14:55:18,120,completed
105,2024-07-25T13:19:03,2024-07-25T15:19:03,120,completed
012,2024-07-25T13:22:41,2024-07-25T15:22:41,120,completed
006,2024-07-25T13:27:43,2024-07-25T15:27:43,120,completed
325,2024-07-25T13:35:55,2024-07-25T15:35:55,120,completed
326,2024-07-25T13:49:07,2024-07-25T15:49:07,120,completed
104,2024-07-25T13:52:55,2024-07-25T15:52:55,120,completed
011,2024-07-25T14:16:00,2024-07-25T18:16:00,240,completed
106,2024-07-25T14:22:49,2024-07-25T16:22:49,120,completed
013,2024-07-25T14:25:41,2024-07-25T16:25:41,120,completed
033,2024-07-25T14:25:46,2024-07-25T16:25:46,120,completed
324,2024-07-25T14:28:53,2024-07-25T16:28:53,120,completed
034,2024-07-25T14:39:21,2024-07-25T15:09:21,30,completed
004,2024-07-25T15:00:00,2024-07-25T19:00:00,240,completed
107,2024-07-25T14:45:15,2024-07-25T16:45:15,120,completed
105,2024-07-25T15:25:50,2024-07-25T16:25:50,60,completed
012,2024-07-25T15:28:13,2024-07-25T17:28:13,120,completed
006,2024-07-25T15:54:09,2024-07-25T17:54:09,120,completed
108,2024-07-25T16:04:35,2024-07-25T18:04:35,120,completed
210,2024-07-25T16:19:39,2024-07-25T17:19:39,60,completed
106,2024-07-25T16:28:17,2024-07-25T18:28:17,120,completed
033,2024-07-25T16:28:45,2024-07-25T18:28:45,120,completed
324,2024-07-25T16:36:13,2024-07-25T18:36:13,120,completed
326,2024-07-25T16:38:17,2024-07-25T18:38:17,120,completed
013,2024-07-25T16:39:55,2024-07-25T18:39:55,120,completed
007,2024-07-25T16:46:48,2024-07-25T18:46:48,120,completed
105,2024-07-25T16:47:52,2024-07-25T17:47:52,60,completed
107,2024-07-25T17:02:35,2024-07-25T18:02:35,60,completed
004,2024-07-25T19:00:00,2024-07-25T21:00:00,120,completed
109,2024-07-25T18:03:00,2024-07-25T18:13:00,10,completed
012,2024-07-25T18:03:55,2024-07-25T20:03:55,120,completed
006,2024-07-25T18:08:00,2024-07-25T18:38:00,30,completed
209,2024-07-25T18:35:04,2024-07-25T20:35:04,120,completed
109,2024-07-25T18:41:34,2024-07-25T19:11:34,30,completed
005,2024-07-25T18:54:50,2024-07-25T20:54:50,120,completed
009,2024-07-25T19:11:00,2024-07-25T20:11:00,60,completed
013,2024-07-25T20:37:51,2024-07-25T22:37:51,120,completed
324,2024-07-26T09:30:00,2024-07-26T11:30:00,120,completed
104,2024-07-26T09:00:00,2024-07-26T13:00:00,240,completed
107,2024-07-26T14:00:00,2024-07-26T14:10:00,10,completed
326,2024-07-26T09:00:00,2024-07-26T13:00:00,240,completed
105,2024-07-26T07:59:32,2024-07-26T09:59:32,120,completed
106,2024-07-26T08:02:56,2024-07-26T08:32:56,30,completed
107,2024-07-26T08:07:52,2024-07-26T10:07:52,120,completed
104,2024-07-26T08:21:54,2024-07-26T08:59:54,40,completed
324,2024-07-26T09:18:00,2024-07-26T09:30:00,10,completed
106,2024-07-26T09:23:50,2024-07-26T11:23:50,120,completed
108,2024-07-26T09:30:51,2024-07-26T11:30:51,120,completed
012,2024-07-26T11:20:00,2024-07-26T12:20:00,60,completed
109,2024-07-26T09:37:06,2024-07-26T10:37:06,60,completed
210,2024-07-26T09:42:29,2024-07-26T10:42:29,60,completed
010,2024-07-26T09:46:00,2024-07-26T11:46:00,120,completed
006,2024-07-26T09:54:29,2024-07-26T10:24:29,30,completed
105,2024-07-26T10:33:48,2024-07-26T12:33:48,120,completed
109,2024-07-26T10:45:00,2024-07-26T12:45:00,120,completed
107,2024-07-26T10:49:59,2024-07-26T12:49:59,120,completed
209,2024-07-26T11:02:31,2024-07-26T13:02:31,120,completed
106,2024-07-26T11:30:00,2024-07-26T11:40:00,10,completed
106,2024-07-26T12:56:00,2024-07-26T13:16:00,20,completed
004,2024-07-26T11:05:17,2024-07-26T13:05:17,120,completed
032,2024-07-26T14:00:00,2024-07-26T18:00:00,240,completed
009,2024-07-26T11:19:49,2024-07-26T13:19:49,120,completed
325,2024-07-26T11:31:05,2024-07-26T13:31:05,120,completed
108,2024-07-26T11:40:39,2024-07-26T12:10:39,30,completed
324,2024-07-26T11:44:06,2024-07-26T13:44:06,120,completed
010,2024-07-26T14:00:00,2024-07-26T18:00:00,240,completed
108,2024-07-26T12:11:29,2024-07-26T14:11:29,120,completed
013,2024-07-26T12:14:49,2024-07-26T13:14:49,60,completed
011,2024-07-26T12:15:15,2024-07-26T13:15:15,60,completed
105,2024-07-26T12:39:28,2024-07-26T12:59:00,20,completed
109,2024-07-26T12:45:28,2024-07-26T14:45:28,120,completed
210,2024-07-26T12:59:20,2024-07-26T14:59:20,120,completed
104,2024-07-26T13:02:22,2024-07-26T15:02:22,120,completed
106,2024-07-26T13:19:34,2024-07-26T15:19:34,120,completed
107,2024-07-26T13:31:35,2024-07-26T13:59:00,25,completed
209,2024-07-26T13:35:50,2024-07-26T15:35:50,120,completed
009,2024-07-26T13:35:58,2024-07-26T15:35:58,120,completed
005,2024-07-26T13:38:21,2024-07-26T15:38:21,120,completed
013,2024-07-26T13:39:19,2024-07-26T15:39:19,120,completed
008,2024-07-26T13:48:52,2024-07-26T15:48:52,120,completed
325,2024-07-26T14:00:00,2024-07-26T14:40:00,40,completed
012,2024-07-26T14:02:10,2024-07-26T16:02:10,120,completed
004,2024-07-26T14:00:00,2024-07-26T18:00:00,240,completed
006,2024-07-26T14:11:00,2024-07-26T17:11:00,180,completed
005,2024-07-26T16:00:00,2024-07-26T18:00:00,120,completed
011,2024-07-26T14:43:44,2024-07-26T16:43:44,120,completed
132,2024-07-26T15:30:00,2024-07-26T17:00:00,90,completed
210,2024-07-26T14:59:49,2024-07-26T16:59:49,120,completed
104,2024-07-26T15:03:30,2024-07-26T17:03:30,120,completed
007,2024-07-26T15:05:43,2024-07-26T17:05:43,120,completed
105,2024-07-26T15:06:27,2024-07-26T17:06:27,120,completed
109,2024-07-26T15:17:17,2024-07-26T17:17:17,120,completed
106,2024-07-26T15:33:16,2024-07-26T17:33:16,120,completed
107,2024-07-26T15:33:33,2024-07-26T16:33:33,60,completed
108,2024-07-26T15:44:01,2024-07-26T17:44:01,120,completed
209,2024-07-26T15:47:55,2024-07-26T17:47:55,120,completed
008,2024-07-26T16:14:08,2024-07-26T18:14:08,120,completed
012,2024-07-26T16:24:03,2024-07-26T18:24:03,120,completed
107,2024-07-26T16:45:12,2024-07-26T17:45:12,60,completed
011,2024-07-26T16:57:46,2024-07-26T18:57:46,120,completed
104,2024-07-26T17:04:43,2024-07-26T18:04:43,60,completed
033,2024-07-26T17:23:05,2024-07-26T19:23:05,120,completed
109,2024-07-26T17:31:14,2024-07-26T18:01:14,30,completed
009,2024-07-26T17:40:00,2024-07-26T18:00:00,20,completed
105,2024-07-27T13:00:00,2024-07-27T13:10:00,10,completed
004,2024-07-27T13:00:00,2024-07-27T17:00:00,240,completed
005,2024-07-27T13:00:00,2024-07-27T17:00:00,240,completed
104,2024-07-27T14:00:00,2024-07-27T18:00:00,240,completed
106,2024-07-27T12:03:05,2024-07-27T14:03:05,120,completed
210,2024-07-27T12:06:03,2024-07-27T14:06:03,120,completed
108,2024-07-27T12:11:35,2024-07-27T14:11:35,120,completed
012,2024-07-27T12:21:07,2024-07-27T14:21:07,120,completed
107,2024-07-27T12:46:26,2024-07-27T14:46:26,120,completed
105,2024-07-27T13:15:21,2024-07-27T15:15:21,120,completed
109,2024-07-27T13:25:48,2024-07-27T15:25:48,120,completed
209,2024-07-27T13:28:52,2024-07-27T15:28:52,120,completed
106,2024-07-27T14:04:47,2024-07-27T16:04:47,120,completed
108,2024-07-27T14:20:51,2024-07-27T16:20:51,120,completed
007,2024-07-27T15:00:00,2024-07-27T18:00:00,180,completed
107,2024-07-27T14:52:17,2024-07-27T16:52:17,120,completed
324,2024-07-27T15:00:08,2024-07-27T17:00:08,120,completed
209,2024-07-27T15:41:48,2024-07-27T17:41:48,120,completed
325,2024-07-27T16:13:47,2024-07-27T18:13:47,120,completed
326,2024-07-27T16:22:22,2024-07-27T18:22:22,120,completed
108,2024-07-27T16:34:13,2024-07-27T18:34:13,120,completed
009,2024-07-27T16:49:43,2024-07-27T17:49:43,60,completed
107,2024-07-27T16:53:51,2024-07-27T18:53:51,120,completed
324,2024-07-27T17:28:05,2024-07-27T19:28:05,120,completed
012,2024-07-27T17:35:11,2024-07-27T18:05:11,30,completed
209,2024-07-28T09:00:00,2024-07-28T09:10:00,10,completed
004,2024-07-28T13:00:00,2024-07-28T13:10:00,10,completed
004,2024-07-28T16:00:00,2024-07-28T20:00:00,240,completed
006,2024-07-28T12:00:00,2024-07-28T12:10:00,10,completed
324,2024-07-28T12:11:14,2024-07-28T14:11:14,120,completed
105,2024-07-28T17:00:00,2024-07-28T21:00:00,240,completed
108,2024-07-28T12:24:12,2024-07-28T14:24:12,120,completed
012,2024-07-28T12:26:45,2024-07-28T14:26:45,120,completed
104,2024-07-28T12:32:23,2024-07-28T14:32:23,120,completed
105,2024-07-28T12:34:31,2024-07-28T14:34:31,120,completed
107,2024-07-28T12:35:31,2024-07-28T14:35:31,120,completed
005,2024-07-28T12:46:54,2024-07-28T14:46:54,120,completed
106,2024-07-28T12:47:00,2024-07-28T14:47:00,120,completed
325,2024-07-28T12:59:54,2024-07-28T14:59:54,120,completed
326,2024-07-28T13:01:36,2024-07-28T15:01:36,120,completed
004,2024-07-28T13:21:38,2024-07-28T15:21:38,120,completed
109,2024-07-28T13:28:53,2024-07-28T14:28:53,60,completed
210,2024-07-28T13:38:50,2024-07-28T15:38:50,120,completed
008,2024-07-28T13:56:17,2024-07-28T15:56:17,120,completed
009,2024-07-28T13:56:57,2024-07-28T15:56:57,120,completed
010,2024-07-28T13:59:30,2024-07-28T15:59:30,120,completed
034,2024-07-28T14:00:22,2024-07-28T15:00:22,60,completed
209,2024-07-28T14:02:48,2024-07-28T16:02:48,120,completed
011,2024-07-28T14:11:43,2024-07-28T16:11:43,120,completed
210,2024-07-28T15:40:00,2024-07-28T15:50:00,10,completed
004,2024-07-28T20:00:00,2024-07-28T20:10:00,10,completed
033,2024-07-28T14:29:48,2024-07-28T16:29:48,120,completed
104,2024-07-28T14:32:33,2024-07-28T16:32:33,120,completed
108,2024-07-28T14:35:57,2024-07-28T16:35:57,120,completed
032,2024-07-28T14:37:29,2024-07-28T16:37:29,120,completed
109,2024-07-28T15:23:10,2024-07-28T17:23:10,120,completed
012,2024-07-28T15:26:46,2024-07-28T17:26:46,120,completed
105,2024-07-28T15:30:51,2024-07-28T16:30:51,60,completed
007,2024-07-28T15:34:42,2024-07-28T17:34:42,120,completed
005,2024-07-28T15:47:41,2024-07-28T17:47:41,120,completed
210,2024-07-28T15:52:50,2024-07-28T17:52:50,120,completed
008,2024-07-28T16:08:00,2024-07-28T18:08:00,120,completed
034,2024-07-28T16:10:01,2024-07-28T17:10:01,60,completed
106,2024-07-28T16:15:50,2024-07-28T18:15:50,120,completed
009,2024-07-28T16:25:56,2024-07-28T18:25:56,120,completed
104,2024-07-28T16:35:05,2024-07-28T18:35:05,120,completed
108,2024-07-28T16:39:15,2024-07-28T18:39:15,120,completed
033,2024-07-28T16:40:42,2024-07-28T17:40:42,60,completed
006,2024-07-28T16:45:18,2024-07-28T18:45:18,120,completed
011,2024-07-28T16:45:54,2024-07-28T17:45:54,60,completed
303,2024-07-28T17:05:00,2024-07-28T17:15:00,10,completed
034,2024-07-28T17:12:13,2024-07-28T19:12:13,120,completed
032,2024-07-28T17:20:20,2024-07-28T19:20:20,120,completed
324,2024-07-28T17:36:59,2024-07-28T19:36:59,120,completed
107,2024-07-28T17:46:43,2024-07-28T19:46:43,120,completed
005,2024-07-28T17:52:54,2024-07-28T19:52:54,120,completed
109,2024-07-28T18:12:36,2024-07-28T20:12:36,120,completed
106,2024-07-28T18:18:02,2024-07-28T19:18:02,60,completed
012,2024-07-28T18:34:54,2024-07-28T20:34:54,120,completed
108,2024-07-28T18:44:38,2024-07-28T20:44:38,120,completed
325,2024-07-28T18:59:39,2024-07-28T20:59:39,120,completed
326,2024-07-28T19:10:47,2024-07-28T21:10:47,120,completed
304,2024-07-28T19:19:05,2024-07-28T19:49:05,30,completed
303,2024-07-28T19:19:57,2024-07-28T21:19:57,120,completed
106,2024-07-28T19:33:43,2024-07-28T20:03:43,30,completed
324,2024-07-28T19:46:14,2024-07-28T21:46:14,120,completed
106,2024-07-28T20:46:12,2024-07-28T21:16:12,30,completed
227F,2024-07-29T15:30:00,2024-07-29T15:40:00,10,completed
141,2024-07-29T13:30:00,2024-07-29T14:30:00,60,completed
129,2024-07-29T07:00:00,2024-09-09T07:00:00,60480,completed
330D,2024-07-29T11:25:00,2024-07-29T12:15:00,50,completed
234,2024-07-29T09:15:00,2024-07-29T10:15:00,60,completed
210,2024-07-29T17:00:00,2024-07-29T21:00:00,240,completed
234,2024-07-29T13:45:00,2024-07-29T15:00:00,75,completed
330D,2024-07-29T13:45:00,2024-07-29T13:55:00,10,completed
205,2024-07-29T10:30:00,2024-07-29T11:15:00,45,completed
141,2024-07-29T12:30:00,2024-07-29T13:30:00,60,completed
206,2024-07-29T12:30:00,2024-07-29T13:30:00,60,completed
205,2024-07-29T10:00:00,2024-07-29T10:30:00,30,completed
104,2024-07-29T10:00:00,2024-07-29T14:00:00,240,completed
108,2024-07-29T11:30:00,2024-07-29T14:30:00,180,completed
106,2024-07-29T09:15:00,2024-07-29T13:15:00,240,completed
210,2024-07-29T12:45:00,2024-07-29T16:45:00,240,completed
004,2024-07-29T10:30:00,2024-07-29T14:30:00,240,completed
209,2024-07-29T08:05:14,2024-07-29T10:05:14,120,completed
105,2024-07-29T08:31:44,2024-07-29T10:31:44,120,completed
104,2024-07-29T08:54:37,2024-07-29T09:54:37,60,completed
107,2024-07-29T08:58:40,2024-07-29T10:58:40,120,completed
007,2024-07-29T09:12:32,2024-07-29T11:12:32,120,completed
108,2024-07-29T09:15:28,2024-07-29T11:15:28,120,completed
210,2024-07-29T09:34:46,2024-07-29T11:34:46,120,completed
209,2024-07-29T12:00:00,2024-07-29T16:00:00,240,completed
325,2024-07-29T09:48:53,2024-07-29T11:48:53,120,completed
109,2024-07-29T09:52:34,2024-07-29T11:52:34,120,completed
006,2024-07-29T09:53:29,2024-07-29T10:23:29,30,completed
227F,2024-07-29T09:56:20,2024-07-29T10:56:20,60,completed
008,2024-07-29T13:30:00,2024-07-29T15:30:00,120,completed
013,2024-07-29T09:58:23,2024-07-29T11:58:23,120,completed
209,2024-07-29T10:07:48,2024-07-29T11:59:48,110,completed
010,2024-07-29T10:11:58,2024-07-29T12:11:58,120,completed
330C,2024-07-29T10:31:19,2024-07-29T11:31:19,60,completed
105,2024-07-29T10:37:31,2024-07-29T12:37:31,120,completed
009,2024-07-29T10:54:43,2024-07-29T12:54:43,120,completed
032,2024-07-29T16:00:00,2024-07-29T20:00:00,240,completed
008,2024-07-29T11:09:17,2024-07-29T13:09:17,120,completed
107,2024-07-29T11:11:01,2024-07-29T13:11:01,120,completed
006,2024-07-29T11:11:06,2024-07-29T11:41:06,30,completed
007,2024-07-29T11:19:00,2024-07-29T13:19:00,120,completed
326,2024-07-29T11:25:31,2024-07-29T13:25:31,120,completed
012,2024-07-29T12:45:00,2024-07-29T13:45:00,60,completed
210,2024-07-29T11:52:37,2024-07-29T12:22:37,30,completed
109,2024-07-29T11:53:22,2024-07-29T12:23:22,30,completed
107,2024-07-29T14:30:00,2024-07-29T18:30:00,240,completed
012,2024-07-29T11:57:27,2024-07-29T12:44:00,45,completed
013,2024-07-29T12:25:16,2024-07-29T14:25:16,120,completed
109,2024-07-29T12:44:59,2024-07-29T13:44:59,60,completed
105,2024-07-29T12:45:23,2024-07-29T14:45:23,120,completed
325,2024-07-29T12:46:16,2024-07-29T14:46:16,120,completed
006,2024-07-29T12:49:36,2024-07-29T14:49:36,120,completed
011,2024-07-29T12:50:38,2024-07-29T14:50:38,120,completed
010,2024-07-29T12:51:39,2024-07-29T14:51:39,120,completed
304,2024-07-29T13:00:06,2024-07-29T15:00:06,120,completed
033,2024-07-29T13:01:58,2024-07-29T15:01:58,120,completed
005,2024-07-29T13:10:04,2024-07-29T15:10:04,120,completed
007,2024-07-29T13:20:26,2024-07-29T15:20:26,120,completed
326,2024-07-29T13:25:37,2024-07-29T15:25:37,120,completed
034,2024-07-29T13:27:04,2024-07-29T15:27:04,120,completed
104,2024-07-29T14:04:56,2024-07-29T16:04:56,120,completed
013,2024-07-29T14:25:39,2024-07-29T16:25:39,120,completed
012,2024-07-29T14:36:02,2024-07-29T15:06:02,30,completed
105,2024-07-29T14:45:49,2024-07-29T16:45:49,120,completed
325,2024-07-29T14:46:37,2024-07-29T16:46:37,120,completed
109,2024-07-29T14:47:26,2024-07-29T16:47:26,120,completed
106,2024-07-29T15:20:00,2024-07-29T16:20:00,60,completed
108,2024-07-29T15:15:13,2024-07-29T17:15:13,120,completed
010,2024-07-29T15:30:00,2024-07-29T17:30:00,120,completed
008,2024-07-29T15:31:56,2024-07-29T17:31:56,120,completed
326,2024-07-29T15:37:56,2024-07-29T17:37:56,120,completed
004,2024-07-29T17:00:00,2024-07-29T21:00:00,240,completed
005,2024-07-29T15:39:55,2024-07-29T17:39:55,120,completed
004,2024-07-29T15:47:01,2024-07-29T15:59:00,10,completed
013,2024-07-29T16:30:31,2024-07-29T18:30:31,120,completed
209,2024-07-29T17:14:41,2024-07-29T19:14:41,120,completed
324,2024-07-29T17:17:26,2024-07-29T19:17:26,120,completed
109,2024-07-29T17:31:47,2024-07-29T19:31:47,120,completed
325,2024-07-29T17:36:19,2024-07-29T19:36:19,120,completed
326,2024-07-29T17:39:13,2024-07-29T19:39:13,120,completed
005,2024-07-29T17:43:21,2024-07-29T19:43:21,120,completed
006,2024-07-29T17:53:27,2024-07-29T19:53:27,120,completed
010,2024-07-29T17:55:45,2024-07-29T19:55:45,120,completed
007,2024-07-29T17:56:18,2024-07-29T19:56:18,120,completed
105,2024-07-29T18:06:50,2024-07-29T20:06:50,120,completed
107,2024-07-29T18:35:03,2024-07-29T20:35:03,120,completed
009,2024-07-29T19:07:20,2024-07-29T20:07:20,60,completed
104,2024-07-29T19:15:54,2024-07-29T19:45:54,30,completed
324,2024-07-29T19:18:42,2024-07-29T21:18:42,120,completed
033,2024-07-29T19:20:03,2024-07-29T19:50:03,30,completed
325,2024-07-29T19:40:53,2024-07-29T21:40:53,120,completed
006,2024-07-29T20:03:58,2024-07-29T22:03:58,120,completed
131,2024-07-30T14:30:00,2024-07-30T15:30:00,60,completed
131,2024-07-30T09:15:00,2024-07-30T09:30:00,15,completed
141,2024-07-30T09:00:00,2024-07-30T13:00:00,240,completed
210,2024-07-30T17:00:00,2024-07-30T17:10:00,10,completed
227F,2024-07-30T10:00:00,2024-07-30T10:10:00,10,completed
227F,2024-07-30T11:00:00,2024-07-30T11:10:00,10,completed
227F,2024-07-30T14:00:00,2024-07-30T14:10:00,10,completed
203,2024-07-30T10:00:00,2024-07-30T12:00:00,120,completed
206,2024-07-30T12:30:00,2024-07-30T13:30:00,60,completed
035,2024-07-30T10:00:00,2024-07-30T11:00:00,60,completed
035,2024-07-30T15:00:00,2024-07-30T16:00:00,60,completed
034,2024-07-30T09:00:00,2024-07-30T09:10:00,10,completed
009,2024-07-30T14:30:00,2024-07-30T14:40:00,10,completed
008,2024-07-30T08:00:00,2024-07-30T08:10:00,10,completed
032,2024-07-30T08:09:47,2024-07-30T10:09:47,120,completed
107,2024-07-30T08:11:22,2024-07-30T10:11:22,120,completed
106,2024-07-30T08:40:39,2024-07-30T09:40:39,60,completed
105,2024-07-30T08:45:35,2024-07-30T10:45:35,120,completed
326,2024-07-30T08:54:15,2024-07-30T10:54:15,120,completed
210,2024-07-30T09:22:04,2024-07-30T11:22:04,120,completed
109,2024-07-30T09:22:28,2024-07-30T09:52:28,30,completed
325,2024-07-30T09:40:44,2024-07-30T11:40:44,120,completed
324,2024-07-30T09:45:13,2024-07-30T11:45:13,120,completed
106,2024-07-30T09:45:38,2024-07-30T10:45:38,60,completed
034,2024-07-30T09:46:05,2024-07-30T11:46:05,120,completed
108,2024-07-30T09:47:41,2024-07-30T11:47:41,120,completed
009,2024-07-30T09:56:40,2024-07-30T10:26:40,30,completed
013,2024-07-30T09:57:49,2024-07-30T11:57:49,120,completed
033,2024-07-30T10:01:02,2024-07-30T11:01:02,60,completed
012,2024-07-30T10:20:31,2024-07-30T12:20:31,120,completed
107,2024-07-30T10:26:29,2024-07-30T12:26:29,120,completed
012,2024-07-30T13:00:00,2024-07-30T17:00:00,240,completed
326,2024-07-30T12:00:00,2024-07-30T16:00:00,240,completed
104,2024-07-30T16:00:00,2024-07-30T20:00:00,240,completed
032,2024-07-30T14:00:00,2024-07-30T18:00:00,240,completed
105,2024-07-30T10:52:09,2024-07-30T12:52:09,120,completed
104,2024-07-30T10:54:50,2024-07-30T11:54:50,60,completed
210,2024-07-30T11:22:30,2024-07-30T12:22:30,60,completed
007,2024-07-30T11:22:41,2024-07-30T13:22:41,120,completed
324,2024-07-30T12:40:00,2024-07-30T16:40:00,240,completed
035,2024-07-30T11:45:00,2024-07-30T12:15:00,30,completed
325,2024-07-30T11:44:48,2024-07-30T12:44:48,60,completed
008,2024-07-30T11:58:34,2024-07-30T13:58:34,120,completed
009,2024-07-30T12:04:05,2024-07-30T12:34:05,30,completed
013,2024-07-30T12:06:04,2024-07-30T14:06:04,120,completed
210,2024-07-30T12:22:41,2024-07-30T14:22:41,120,completed
004,2024-07-30T12:27:58,2024-07-30T12:59:58,30,completed
106,2024-07-30T12:38:26,2024-07-30T14:38:26,120,completed
107,2024-07-30T12:54:01,2024-07-30T14:54:01,120,completed
104,2024-07-30T13:00:15,2024-07-30T13:59:00,60,completed
106,2024-07-30T15:00:00,2024-07-30T18:00:00,180,completed
108,2024-07-30T13:31:46,2024-07-30T15:31:46,120,completed
105,2024-07-30T13:48:56,2024-07-30T15:48:56,120,completed
209,2024-07-30T13:49:55,2024-07-30T15:49:55,120,completed
010,2024-07-30T13:50:34,2024-07-30T15:50:34,120,completed
109,2024-07-30T15:30:00,2024-07-30T19:30:00,240,completed
006,2024-07-30T14:03:35,2024-07-30T14:33:35,30,completed
210,2024-07-30T14:22:47,2024-07-30T16:22:47,120,completed
008,2024-07-30T14:45:33,2024-07-30T16:45:33,120,completed
009,2024-07-30T14:46:03,2024-07-30T15:46:03,60,completed
013,2024-07-30T14:56:22,2024-07-30T16:56:22,120,completed
107,2024-07-30T15:06:34,2024-07-30T17:06:34,120,completed
325,2024-07-30T15:09:46,2024-07-30T17:09:46,120,completed
011,2024-07-30T15:16:32,2024-07-30T17:16:32,120,completed
007,2024-07-30T15:17:47,2024-07-30T17:17:47,120,completed
006,2024-07-30T15:19:55,2024-07-30T17:19:55,120,completed
108,2024-07-30T15:33:48,2024-07-30T17:33:48,120,completed
034,2024-07-30T15:44:25,2024-07-30T17:44:25,120,completed
009,2024-07-30T16:02:00,2024-07-30T18:02:00,120,completed
210,2024-07-30T16:23:14,2024-07-30T16:59:00,35,completed
008,2024-07-30T16:47:18,2024-07-30T18:47:18,120,completed
005,2024-07-30T17:00:05,2024-07-30T19:00:05,120,completed
209,2024-07-30T17:16:33,2024-07-30T19:16:33,120,completed
012,2024-07-30T17:19:20,2024-07-30T17:49:20,30,completed
013,2024-07-30T17:23:40,2024-07-30T19:23:40,120,completed
007,2024-07-30T17:23:41,2024-07-30T19:23:41,120,completed
006,2024-07-30T17:24:22,2024-07-30T19:24:22,120,completed
004,2024-07-30T17:00:00,2024-07-30T21:00:00,240,completed
324,2024-07-30T17:28:02,2024-07-30T19:28:02,120,completed
033,2024-07-30T17:40:23,2024-07-30T19:40:23,120,completed
108,2024-07-30T17:42:37,2024-07-30T19:42:37,120,completed
012,2024-07-30T17:58:42,2024-07-30T19:58:42,120,completed
034,2024-07-30T17:58:42,2024-07-30T18:58:42,60,completed
210,2024-07-30T18:03:44,2024-07-30T20:03:44,120,completed
009,2024-07-30T18:03:00,2024-07-30T20:03:00,120,completed
107,2024-07-30T18:33:35,2024-07-30T20:33:35,120,completed
106,2024-07-30T18:34:07,2024-07-30T20:34:07,120,completed
032,2024-07-30T18:58:06,2024-07-30T20:58:06,120,completed
008,2024-07-30T19:03:46,2024-07-30T21:03:46,120,completed
010,2024-07-30T19:05:18,2024-07-30T21:05:18,120,completed
005,2024-07-30T19:08:40,2024-07-30T21:08:40,120,completed
304,2024-07-30T19:11:57,2024-07-30T21:11:57,120,completed
006,2024-07-30T19:24:37,2024-07-30T21:24:37,120,completed
209,2024-07-30T19:41:45,2024-07-30T21:41:45,120,completed
109,2024-07-30T19:50:38,2024-07-30T21:50:38,120,completed
033,2024-07-30T20:18:12,2024-07-30T21:18:12,60,completed
009,2024-07-30T20:38:20,2024-07-30T22:38:20,120,completed
234,2024-07-31T14:15:00,2024-07-31T15:15:00,60,completed
330C,2024-07-31T13:30:00,2024-07-31T13:40:00,10,completed
216,2024-07-31T09:30:00,2024-07-31T09:40:00,10,completed
330D,2024-07-31T13:45:00,2024-07-31T15:00:00,75,completed
205,2024-07-31T10:30:00,2024-07-31T11:15:00,45,completed
330D,2024-07-31T11:25:00,2024-07-31T12:15:00,50,completed
234,2024-07-31T09:15:00,2024-07-31T10:00:00,45,completed
234,2024-07-31T13:00:00,2024-07-31T13:10:00,10,completed
227F,2024-07-31T11:00:00,2024-07-31T11:10:00,10,completed
205,2024-07-31T10:00:00,2024-07-31T10:30:00,30,completed
106,2024-07-31T17:45:00,2024-07-31T19:45:00,120,completed
035,2024-07-31T13:45:00,2024-07-31T14:45:00,60,completed
104,2024-07-31T15:00:00,2024-07-31T19:00:00,240,completed
206,2024-07-31T10:00:00,2024-07-31T12:00:00,120,completed
209,2024-07-31T10:00:00,2024-07-31T14:00:00,240,completed
227F,2024-07-31T08:00:28,2024-07-31T10:00:28,120,completed
009,2024-07-31T08:09:00,2024-07-31T10:39:00,150,completed
105,2024-07-31T08:23:49,2024-07-31T09:23:49,60,completed
209,2024-07-31T08:32:37,2024-07-31T09:59:37,85,completed
